243,40,442,220,0.390703
242,40,443,222,0.427163
241,40,445,225,0.506913
230,43,431,226,0.576121
214,43,415,226,0.546098
184,73,309,185,0.657215
185,81,269,157,0.636283
174,84,256,158,0.563452
166,77,288,187,0.630270
162,79,283,188,0.672313
161,79,286,191,0.598032
163,78,292,194,0.580882
164,78,296,197,0.610298
162,76,298,199,0.660327
162,76,296,198,0.603833
162,75,300,201,0.522800
162,75,302,202,0.519414
162,75,303,203,0.517146
162,75,304,204,0.510599
162,76,304,205,0.510078
162,76,303,204,0.515509
161,75,301,201,0.579684
167,79,301,199,0.607840
180,81,309,197,0.649769
187,79,322,200,0.585848
198,82,334,204,0.514575
201,82,338,205,0.510196
202,81,339,204,0.510456
206,78,343,201,0.539099
209,76,346,199,0.523869
211,74,347,196,0.527667
214,73,344,189,0.566817
215,71,340,182,0.554334
213,71,338,182,0.564079
211,70,338,183,0.571186
211,69,339,183,0.567051
211,68,339,182,0.558547
211,67,340,182,0.571280
211,67,341,183,0.597793
210,67,341,184,0.605644
210,67,341,184,0.612116
210,68,340,184,0.571934
208,69,338,185,0.578862
207,70,339,187,0.609318
207,71,338,187,0.608005
207,72,336,187,0.609618
207,73,334,186,0.612148
207,74,333,186,0.616808
207,75,332,186,0.612161
207,75,332,186,0.606444
207,75,332,186,0.603701
207,75,332,186,0.607160
207,75,332,186,0.598366
207,75,332,186,0.595709
208,74,335,186,0.584740
208,74,335,186,0.578958
209,74,336,186,0.573692
210,74,338,186,0.563892
208,75,335,186,0.581560
203,76,329,186,0.581862
198,76,323,186,0.608141
195,76,320,187,0.674306
196,73,322,185,0.561608
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
183,79,328,210,0.674053
181,80,326,211,0.673570
180,81,325,212,0.666096
180,81,326,213,0.658589
180,80,327,213,0.662109
181,80,329,213,0.672525
182,80,331,213,0.673818
182,81,331,214,0.659610
180,81,329,215,0.657379
179,82,328,216,0.641885
178,84,327,218,0.657961
177,83,326,217,0.626069
176,82,325,216,0.607825
176,82,324,216,0.595648
176,80,323,213,0.599384
185,81,269,157,0.681747
181,78,305,190,0.676960
181,80,304,191,0.607077
182,80,304,190,0.627954
183,79,309,193,0.676291
183,79,312,195,0.668222
183,77,317,198,0.653740
181,73,320,199,0.678584
182,70,323,197,0.666175
182,66,325,194,0.663712
184,61,335,196,0.641692
187,55,347,198,0.608046
192,50,362,202,0.450382
193,48,371,207,0.420269
190,49,375,214,0.455702
192,51,372,212,0.499728
192,51,373,213,0.546362
192,50,373,212,0.548127
194,47,383,216,0.535621
193,49,382,218,0.561873
191,50,380,219,0.569478
191,50,381,220,0.569561
191,50,380,219,0.566931
193,51,379,217,0.560406
198,52,382,216,0.541215
205,54,379,209,0.488157
208,57,375,206,0.450455
212,61,367,199,0.408278
210,63,360,197,0.310540
208,69,347,193,0.298712
203,74,333,190,0.273673
197,77,322,188,0.341246
192,79,315,188,0.416915
187,82,308,189,0.587552
182,84,301,189,0.611518
177,85,294,188,0.566377
171,84,287,186,0.471946
181,118,282,209,0.653399
172,116,274,208,0.670396
166,114,269,207,0.616336
160,113,264,207,0.605583
152,111,259,207,0.597941
163,103,233,166,0.622742
164,103,234,166,0.616477
166,104,236,167,0.619990
154,118,255,209,0.661411
154,118,255,209,0.683214
153,118,254,209,0.654707
153,118,254,209,0.618933
166,111,224,164,0.612486
163,118,264,209,0.659530
165,118,266,209,0.644275
165,118,266,209,0.658847
165,118,266,209,0.673498
166,118,267,209,0.666330
166,118,268,210,0.669273
166,118,268,210,0.675311
166,118,268,210,0.674923
166,118,268,210,0.672809
168,116,272,210,0.625129
169,101,253,177,0.600921
166,101,254,180,0.582628
159,102,250,184,0.591496
156,103,247,185,0.588341
154,103,245,185,0.591395
153,103,244,185,0.588351
153,103,244,185,0.582433
153,102,245,184,0.597017
150,104,242,186,0.557460
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
172,86,331,230,0.611755
173,88,332,232,0.630457
172,87,330,230,0.615540
172,86,330,229,0.638196
175,85,331,226,0.654156
177,84,331,223,0.668196
178,84,330,221,0.677535
178,84,328,220,0.685338
178,84,327,219,0.687346
178,84,326,218,0.683287
178,84,325,217,0.688340
178,85,324,217,0.685464
174,88,313,213,0.589697
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
205,91,275,154,0.552546
206,91,276,154,0.539198
206,92,276,155,0.539965
208,92,276,153,0.532444
214,92,279,150,0.502334
219,93,281,148,0.500902
170,79,315,210,0.583691
175,83,314,209,0.597486
180,85,324,215,0.670234
184,88,333,223,0.679136
189,91,334,223,0.579582
190,93,330,220,0.555078
190,94,329,220,0.558261
191,96,328,220,0.577809
190,95,331,222,0.555084
191,94,335,224,0.533283
191,90,342,226,0.539717
191,82,354,229,0.478571
190,81,355,230,0.543260
196,73,374,234,0.429376
192,65,382,237,0.401829
191,63,384,238,0.420095
188,67,375,237,0.537620
189,73,363,231,0.581589
189,75,359,229,0.607813
193,79,360,230,0.556500
199,80,365,230,0.523882
204,79,368,227,0.511174
209,77,373,225,0.445148
213,75,383,228,0.396023
214,73,389,230,0.376790
216,70,399,234,0.338175
217,69,401,234,0.331213
216,72,395,233,0.354191
215,76,388,231,0.391079
209,82,371,227,0.473877
202,87,357,226,0.516181
199,92,348,225,0.567352
196,95,341,225,0.603642
194,97,336,224,0.608613
193,98,334,224,0.601397
193,98,334,224,0.601533
193,97,335,224,0.603580
193,95,337,224,0.604931
192,94,340,226,0.601518
192,93,341,226,0.602820
192,93,342,227,0.607826
193,92,346,229,0.595506
194,90,350,230,0.565983
194,89,352,230,0.556107
195,87,356,231,0.548288
195,86,358,232,0.542953
195,87,357,232,0.528729
198,90,353,229,0.537094
201,93,348,225,0.513369
199,94,345,225,0.512133
198,95,345,227,0.506974
197,96,344,228,0.510464
197,97,344,229,0.506829
197,97,343,228,0.511610
197,98,342,228,0.510175
198,98,343,228,0.507370
199,98,343,227,0.508468
199,98,343,227,0.510584
198,99,342,228,0.510375
198,98,342,227,0.512732
198,97,343,227,0.514753
198,97,345,229,0.511545
197,97,345,230,0.505842
197,96,345,229,0.516167
196,95,345,229,0.519884
194,95,344,230,0.519397
194,94,344,229,0.523265
194,94,344,229,0.517767
194,95,344,230,0.511647
194,95,344,230,0.512848
194,95,344,230,0.510197
194,95,345,231,0.512060
194,93,348,231,0.528228
192,91,351,233,0.517237
191,90,352,234,0.507228
196,88,356,231,0.507896
196,89,352,228,0.530446
191,92,342,227,0.544427
186,98,329,226,0.639962
181,107,313,226,0.534207
178,113,303,226,0.574610
178,116,298,225,0.569510
179,117,296,223,0.563198
183,120,295,221,0.501793
186,120,296,220,0.563034
191,119,300,218,0.518161
197,118,307,218,0.506286
202,116,315,218,0.488583
206,113,324,219,0.487746
207,110,332,222,0.511447
208,108,337,224,0.529496
207,106,340,225,0.544338
203,105,338,226,0.532272
196,103,332,225,0.536522
182,101,322,227,0.643177
169,103,311,230,0.587725
153,107,293,232,0.387638
131,111,269,234,0.372397
145,121,215,184,0.573572
129,126,197,188,0.579371
109,136,210,227,0.684262
108,135,209,226,0.672114
112,131,214,223,0.679016
118,124,224,220,0.667631
128,115,238,215,0.689986
138,105,253,210,0.685737
145,99,264,208,0.703576
156,94,280,208,0.753258
168,93,293,208,0.820541
178,94,307,212,0.776027
182,93,312,211,0.811066
187,92,317,211,0.710849
187,92,319,212,0.705473
187,93,319,213,0.655684
187,92,322,215,0.639227
190,92,326,216,0.596478
191,90,330,216,0.579178
191,89,331,216,0.593440
190,87,331,215,0.607588
190,85,332,214,0.623859
193,80,341,215,0.629972
192,78,343,216,0.615930
188,74,347,219,0.574612
189,71,355,222,0.519952
187,72,353,223,0.586814
184,73,348,222,0.625999
187,76,342,217,0.677309
185,82,330,214,0.771624
182,86,319,211,0.678345
179,88,315,212,0.648978
177,89,311,210,0.612370
177,89,310,209,0.614749
178,91,310,210,0.595218
179,91,311,210,0.589442
180,91,312,210,0.617665
180,91,313,211,0.624861
181,90,315,211,0.653186
184,88,317,208,0.623439
186,84,324,209,0.592072
186,81,327,208,0.606914
185,80,326,208,0.662890
182,80,323,208,0.675256
181,84,319,209,0.642671
181,86,314,206,0.625035
180,86,312,205,0.608407
180,86,311,204,0.617437
180,85,311,203,0.617300
181,85,312,203,0.647795
182,85,313,203,0.660649
182,85,312,203,0.656109
182,85,311,203,0.654413
182,84,312,202,0.650274
180,84,312,203,0.636797
179,85,313,206,0.602518
179,85,313,206,0.597416
179,85,313,206,0.595836
179,85,313,206,0.594877
179,85,313,206,0.600075
179,85,313,206,0.603079
179,85,313,206,0.603329
179,85,313,206,0.602004
179,86,317,210,0.600055
180,82,330,218,0.636599
177,79,331,219,0.577760
183,77,341,221,0.601131
185,74,350,225,0.557749
186,74,350,224,0.560109
187,74,349,222,0.547742
187,74,348,221,0.548992
186,74,345,219,0.547383
185,74,343,218,0.546121
183,76,338,217,0.557425
182,76,334,214,0.560678
180,77,328,211,0.560648
179,81,318,206,0.560855
181,85,310,201,0.539562
179,87,299,195,0.538276
177,88,293,193,0.534306
176,88,292,193,0.521762
176,88,292,193,0.535297
176,87,293,193,0.550314
177,87,295,194,0.555530
177,87,296,194,0.554973
179,86,298,194,0.554186
180,85,299,193,0.558935
181,85,301,193,0.564786
181,85,301,193,0.583840
182,85,301,192,0.608677
182,87,297,190,0.590512
180,87,295,190,0.564637
181,87,297,191,0.576122
182,86,298,190,0.586277
183,85,298,189,0.605150
183,85,299,189,0.627410
185,85,302,190,0.622718
185,85,302,190,0.622341
185,85,302,190,0.621431
185,85,303,191,0.621318
184,85,303,192,0.621450
185,84,305,192,0.615018
185,81,311,195,0.588920
186,78,316,195,0.507330
185,78,315,195,0.566910
183,80,313,197,0.594461
181,81,310,198,0.614557
180,82,308,198,0.611180
180,83,306,197,0.610114
180,83,307,198,0.608105
180,83,308,199,0.608063
180,83,308,199,0.610931
180,83,308,199,0.612785
180,83,308,199,0.618475
178,84,309,202,0.619500
177,85,311,206,0.620065
178,85,313,207,0.615042
179,84,313,205,0.616638
179,84,313,205,0.617973
180,83,313,203,0.619900
180,84,312,203,0.612930
180,84,312,203,0.616400
180,83,310,200,0.613205
181,83,310,199,0.624050
180,84,310,201,0.616536
180,83,308,199,0.617549
181,83,309,199,0.622614
181,83,309,199,0.625535
181,83,309,199,0.616529
180,83,310,200,0.618953
178,84,310,203,0.621659
178,84,310,203,0.625312
179,83,311,202,0.624585
179,83,311,202,0.622267
179,83,311,202,0.619430
179,83,311,202,0.616974
179,83,311,202,0.617657
178,83,309,201,0.621139
178,83,309,201,0.622292
178,83,309,201,0.622339
178,83,308,200,0.623053
179,83,309,200,0.622640
179,83,309,200,0.621790
179,85,306,200,0.617791
177,87,301,199,0.604080
176,86,302,199,0.609245
176,86,303,200,0.616134
177,87,304,202,0.618460
178,87,307,203,0.622244
178,87,308,204,0.626760
178,87,309,205,0.626733
180,88,311,206,0.622322
182,88,313,206,0.614893
183,89,314,207,0.642943
186,89,318,208,0.645092
185,86,319,207,0.660461
189,85,321,204,0.553551
188,84,320,203,0.561368
186,84,318,203,0.634273
186,84,318,203,0.653915
186,84,318,203,0.655353
184,85,317,205,0.652476
183,85,317,206,0.651082
182,85,316,206,0.638873
182,85,315,205,0.637056
183,85,315,204,0.651498
183,85,315,204,0.658854
183,84,315,203,0.663412
182,84,314,203,0.644973
181,85,312,203,0.627938
181,84,311,201,0.628508
181,84,310,200,0.621467
181,84,309,199,0.621144
182,84,310,199,0.639626
183,84,310,199,0.666767
184,84,312,199,0.664916
183,85,312,202,0.665329
180,84,310,202,0.449179
179,87,306,202,0.491289
179,90,302,201,0.503758
179,91,300,201,0.515214
180,92,296,197,0.513842
182,94,295,196,0.524249
183,94,295,195,0.533791
184,94,295,194,0.550088
185,94,295,193,0.551080
186,94,296,193,0.546490
187,95,295,193,0.546167
188,96,296,193,0.561665
187,96,295,193,0.571805
186,95,295,193,0.574966
185,94,295,193,0.566652
185,94,295,193,0.558042
185,94,295,193,0.558146
185,94,295,193,0.558967
186,94,296,193,0.558205
190,93,302,194,0.472659
181,88,306,200,0.553979
184,85,312,200,0.501034
187,84,315,199,0.482775
188,79,319,197,0.480156
192,71,327,192,0.469176
198,60,340,187,0.470840
202,51,349,182,0.468931
212,73,313,164,0.702036
212,72,313,163,0.741533
206,73,306,163,0.712947
196,78,294,166,0.709426
193,80,290,168,0.690895
199,80,298,169,0.609387
210,81,311,172,0.549929
221,83,327,178,0.498239
226,87,336,185,0.496988
227,91,339,190,0.482068
225,93,337,192,0.463521
217,97,325,193,0.452935
209,100,313,193,0.474412
200,102,300,192,0.461181
191,105,288,192,0.457423
178,107,273,192,0.511105
165,105,258,188,0.440723
158,98,247,177,0.449036
155,90,248,172,0.508458
166,79,265,167,0.527595
187,72,291,165,0.735397
193,69,300,164,0.667779
196,68,302,163,0.638397
199,68,305,163,0.655898
200,69,306,164,0.678796
198,70,304,166,0.670647
198,70,304,166,0.675431
198,70,305,166,0.678059
199,70,307,167,0.697069
200,70,308,167,0.720825
200,70,308,167,0.726101
200,70,308,167,0.707523
200,70,308,167,0.712641
200,70,308,167,0.708766
200,70,308,167,0.702709
200,70,308,167,0.690512
200,70,308,167,0.684052
200,70,309,168,0.691491
200,70,310,169,0.702731
199,70,314,173,0.708245
200,72,321,180,0.644319
201,72,326,183,0.630805
202,69,330,183,0.645081
197,70,323,183,0.622732
187,73,304,178,0.631517
177,81,282,175,0.532568
175,81,282,177,0.489561
180,78,287,175,0.597299
180,77,287,174,0.599228
184,75,292,173,0.635010
185,74,294,173,0.634203
187,73,297,172,0.661015
187,74,297,173,0.667814
187,75,297,174,0.666956
186,75,295,173,0.679332
186,75,294,172,0.642995
186,75,294,172,0.658588
186,75,294,172,0.675989
188,76,295,172,0.660890
191,76,298,173,0.570966
192,77,301,176,0.547387
192,77,301,176,0.532355
191,77,300,176,0.532542
189,77,298,176,0.582738
188,77,297,176,0.608476
188,77,297,175,0.604474
188,77,297,175,0.602165
188,77,297,175,0.603761
188,77,297,175,0.602611
187,78,296,176,0.598568
187,78,296,176,0.592632
187,78,296,176,0.596298
187,78,296,176,0.601794
187,78,295,175,0.611394
187,78,295,175,0.619554
187,78,296,176,0.615245
188,78,297,176,0.626186
189,78,298,176,0.588380
190,78,299,176,0.531688
190,78,299,176,0.535938
190,78,299,176,0.518926
189,78,298,176,0.570082
189,78,298,176,0.563874
190,77,299,175,0.508591
196,75,307,175,0.508840
208,75,318,174,0.551889
225,73,334,172,0.635207
241,69,354,171,0.520220
247,68,361,171,0.493658
249,69,362,171,0.489953
247,70,359,171,0.506571
243,67,359,172,0.536435
242,63,362,171,0.505596
245,61,367,171,0.507815
252,53,386,173,0.437407
266,50,402,172,0.338859
275,49,411,171,0.324951
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
241,73,329,153,0.444067
226,74,314,153,0.400002
196,83,279,157,0.385284
167,97,258,179,0.602386
137,102,225,181,0.527409
127,101,216,181,0.537818
124,98,215,180,0.554388
129,95,221,178,0.556829
137,92,231,177,0.562366
143,90,237,175,0.572493
151,90,245,175,0.502676
181,94,236,144,0.525036
183,96,247,154,0.498700
186,97,250,155,0.455038
189,98,252,155,0.404450
194,98,257,155,0.350953
196,98,259,155,0.362651
199,97,263,155,0.368214
196,96,265,159,0.425200
NaN,NaN,NaN,NaN,NaN
145,100,226,173,0.512154
141,101,222,174,0.506139
140,101,222,175,0.473527
131,79,276,210,0.651998
130,79,275,210,0.651519
129,79,273,209,0.653566
128,81,269,208,0.596964
132,81,271,206,0.609527
134,84,270,207,0.607432
136,85,271,207,0.612013
148,99,242,184,0.596754
149,98,241,181,0.519642
150,102,236,179,0.513086
150,103,234,178,0.425482
151,103,235,178,0.425739
153,102,237,177,0.449322
154,101,238,176,0.467763
155,101,239,176,0.483847
155,100,276,209,0.670288
155,100,276,209,0.677984
156,100,278,210,0.679677
158,100,283,213,0.666675
162,100,288,213,0.638163
166,101,291,213,0.690069
168,102,292,214,0.687497
168,103,291,215,0.692269
168,104,291,216,0.667592
168,105,290,216,0.675975
167,107,288,217,0.663327
168,110,285,216,0.658973
168,112,284,217,0.695443
168,112,283,216,0.691074
168,112,282,215,0.694071
168,112,282,214,0.699726
168,112,282,214,0.702049
168,112,282,214,0.704274
168,112,282,214,0.708305
168,112,282,214,0.693929
168,112,282,214,0.697550
168,112,282,214,0.692458
167,112,281,214,0.691319
168,112,282,214,0.684536
169,112,283,214,0.667180
169,112,283,214,0.660612
170,113,284,215,0.664007
171,114,284,215,0.679029
170,116,280,214,0.673459
171,120,278,215,0.716306
170,121,276,215,0.717172
170,121,275,215,0.730926
173,120,277,214,0.731821
177,121,280,214,0.667063
184,116,294,215,0.661096
180,84,313,204,0.564235
185,84,318,203,0.558085
187,84,319,202,0.556188
185,85,318,204,0.548344
183,85,316,204,0.552656
183,84,316,203,0.548864
184,84,317,203,0.551364
184,84,317,203,0.546305
184,84,318,204,0.541153
184,84,319,205,0.540970
185,84,321,206,0.535365
183,84,320,207,0.550120
169,78,322,216,0.573532
178,128,270,211,0.597772
177,129,261,205,0.618622
171,130,255,206,0.614394
174,130,260,207,0.601490
181,131,265,206,0.542104
183,130,268,206,0.516327
184,129,269,205,0.513686
185,129,270,205,0.511682
185,128,270,204,0.509698
185,128,270,204,0.511110
185,128,270,204,0.511766
185,128,270,204,0.511925
185,128,271,205,0.516733
186,128,272,205,0.519829
186,128,273,206,0.511233
185,127,274,207,0.515076
184,126,274,207,0.513017
184,127,275,209,0.512182
186,129,276,210,0.544767
187,130,276,210,0.565460
190,130,278,209,0.514182
190,129,279,209,0.494592
189,131,280,213,0.538473
188,140,281,224,0.604734
188,145,278,227,0.636784
189,144,278,225,0.662868
193,140,281,220,0.553024
195,138,283,218,0.544812
197,136,286,217,0.535094
200,133,290,215,0.503043
203,130,294,213,0.556047
208,132,300,216,0.542363
204,134,294,217,0.542768
201,135,291,218,0.545115
199,135,289,218,0.541620
195,134,286,218,0.559287
189,134,282,220,0.690103
182,134,277,221,0.494040
180,135,274,221,0.514558
178,136,272,222,0.586837
177,138,271,224,0.607591
178,138,273,224,0.619985
178,138,273,224,0.582770
178,138,273,224,0.592817
178,138,273,224,0.593165
178,139,273,225,0.632712
179,140,273,225,0.603624
180,140,274,225,0.580451
182,139,276,224,0.550634
183,139,278,225,0.557417
184,139,279,225,0.572175
185,139,280,225,0.557008
185,139,280,225,0.556319
185,139,280,225,0.559179
185,139,280,225,0.563754
185,139,280,225,0.566324
185,139,280,225,0.564383
186,138,282,225,0.615307
181,136,282,227,0.559591
185,133,291,228,0.640763
189,130,299,228,0.660295
191,129,302,228,0.591521
192,129,303,228,0.557831
192,129,303,228,0.557454
191,129,302,228,0.585052
191,129,302,228,0.589583
192,128,304,228,0.561295
194,127,309,230,0.536242
197,124,316,231,0.529049
204,117,328,229,0.531351
210,110,341,228,0.571436
216,105,352,228,0.569993
223,98,367,228,0.530161
228,95,376,229,0.437968
231,93,384,231,0.402018
231,92,385,231,0.387148
230,92,385,232,0.384505
229,91,385,232,0.391692
228,90,384,231,0.399000
228,90,384,231,0.401926
228,89,386,231,0.396583
229,88,389,232,0.391966
229,88,389,232,0.389770
229,88,389,232,0.394304
230,87,390,231,0.402014
231,84,396,232,0.419539
232,83,397,231,0.415405
233,82,398,230,0.415876
233,82,398,230,0.414814
233,82,398,230,0.419819
233,82,397,229,0.419627
233,82,397,229,0.418866
233,82,397,229,0.421901
233,82,397,229,0.421295
232,83,395,229,0.418733
231,83,394,229,0.422191
231,83,394,229,0.424958
230,83,393,229,0.419447
230,83,393,229,0.418357
230,83,393,229,0.421998
230,83,393,229,0.423899
230,83,
